MID,DISCIPLINE,EIN,CO_LOC_RES,NTEEC,DUNS,NAICS,COMMONNAME,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,PHSTREET,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,IRS_NAME15,TAXPER15,INCOMECD15,INCOME15,REVENUE15,IRS_STREET15,IRS_CITY15,IRS_STATE15,IRS_ZIP15,RULEDATE15,IPEDS,INSTNAME,INSTCITY,INSTST,LONGITUDE,LATITUDE,AAMREG,BEAREG,LOCALE4,FIPSST,FIPSCO,GSTREET,GCITY,GSTATE,GZIP,GZIP5,BMF15_F,IRS990_F,IMLSAD_F,PFND_F,FCT3P_F,USER_F,UNI_F,OTHER_F,SOURCE
8402700652,HSC,416051871, ,A82, , ,WATONWAN COUNTY HISTORICAL SOCIETY,WATONWAN COUNTY HISTORICAL SOCIETY, , ,PO BOX 126,MADELIA,MN,56062-0126,56062,423 DILL AVE SW,MADELIA,MN,56062-0126,56062,5076423247, ,WATONWAN COUNTY HISTORICAL SOCIETY,201312,3,49853,47543,PO BOX 126,MADELIA,MN,56062-0126,196606, , , , ,-94.42259,44.04488,4,4,4,27,165,423 DILL AVE SW,MADELIA,MN,56062-0126,56062,1,1,0,0,0,0,0,0, 
8402700653,HSC,416055837, , , , ,ESKO HISTORICAL SOCIETY,ESKO HISTORICAL SOCIETY, , ,PO BOX 83,ESKO,MN,55733,55733, , , , , , , ,ESKO HISTORICAL SOCIETY,201412,0,0,0,PO BOX 83,ESKO,MN,55733-0083,198504, , , , ,-92.36169,46.71235,4,4,4,27,017,PO BOX 83,ESKO,MN,55733-0083,55733,1,1,0,0,0,0,0,0, 
8402700654,HSC,416056629, ,A82, , ,MANTORVILLE RESTORATION ASSOCIATION,MANTORVILLE RESTORATION ASSOCIATION, , ,PO BOX 311,MANTORVILLE,MN,55955-0311,55955,PO BOX 202,MANTORVILLE,MN,55955-0311,55955,5075272275, ,MANTORVILLE RESTORATION ASSOCIATION,201406,6,1175084,80392,PO BOX 311,MANTORVILLE,MN,55955-0311,196708, , , , ,-92.74338,44.07611,4,4,4,27,039,PO BOX 202,MANTORVILLE,MN,55955-0311,55955,1,1,0,0,0,0,0,0, 
8402700655,HSC,416077963, ,A54, , ,BLOOMINGTON HISTORICAL SOCIETY,BLOOMINGTON HISTORICAL SOCIETY, , ,1800 W OLD SHAKOPEE RD,BLOOMINGTON,MN,55431-3071,55431, , , , , ,9528814327,HTTP://WWW.BLOOMINGTONHISTORICALSOCIETY.ORG,BLOOMINGTON HISTORICAL SOCIETY,201312,0,0,0,1800 W OLD SHAKOPEE RD,BLOOMINGTON,MN,55431-3071,200606, , , , ,-93.30208,44.82512,4,4,1,27,053,1800 W OLD SHAKOPEE RD,BLOOMINGTON,MN,55431-3071,55431,1,1,0,0,0,0,0,0, 
8402700657,HSC,416095400, ,A80, , ,CHISAGO COUNTY HISTORICAL SOCIETY,CHISAGO COUNTY HISTORICAL SOCIETY, , ,PO BOX 146,LINDSTROM,MN,55045-0146,55045,13112 THIRD AVENUE NORTH,LINDSTROM,MN,55045-0146,55045,6512575310,HTTP://WWW.CHISAGOCOUNTYHISTORY.ORG,CHISAGO COUNTY HISTORICAL SOCIETY,201312,3,45436,45436,PO BOX 146,LINDSTROM,MN,55045-0146,197107, , , , ,-92.8406,45.39348,4,4,3,27,025,13112 THIRD AVENUE NORTH,LINDSTROM,MN,55045-0146,55045,1,1,0,0,1,0,0,0, 
8402700658,HSC,416161881, ,A80, , ,EXCELSIOR-LAKE MINNETONKA HISTORICAL SOCIETY,EXCELSIOR-LAKE MINNETONKA HISTORICAL SOCIETY, , ,PO BOX 305,EXCELSIOR,MN,55331,55331,261 SCHOOL AVENUE SUITE 102,EXCELSIOR,MN,55331,55331,9522214766,HTTP://WWW.ELMHS.ORG,EXCELSIOR-LAKE MINNETONKA HISTORICAL SOCIETY,201405,0,0,0,PO BOX 305,EXCELSIOR,MN,55331-0305,197411, , , , ,-93.56481,44.90154,4,4,2,27,053,261 SCHOOL AVENUE SUITE 102,EXCELSIOR,MN,55331,55331,1,1,0,0,0,0,0,0, 
8402700664,HSC,452859933, ,A80, ,712120,HENNING MILITARY PARK,HENNING MILITARY PARK INC, , ,46243 BRANDBORG CREEK RD,HENNING,MN,56551-9469,56551, , , , , , , ,HENNING MILITARY PARK INC,201412,0,0,0,903 MARSHALL AVE,HENNING,MN,56551-4011,201111, , , , ,-95.44863,46.31832,4,4,4,27,111,903 MARSHALL AVE,HENNING,MN,56551-4011,56551,1,1,0,0,0,0,0,0, 
8402700666,HSC,453501573, ,A80, ,712120,SERBIAN SISTERS - LIKA,SERBIAN SISTERS - LIKA, , ,PO BOX 455,IRONTON,MN,56455-0455,56455, , , , , ,2185452027,HTTPS://WWW.FACEBOOK.COM/SERBIAN.SISTERS.LIKA,SERBIAN SISTERS - LIKA,201312,0,0,0,C/O LAMBRECHT-3117 ROOSE,ST ANTHONY,MN,55418-0000,201208, , , , ,-93.24101,45.01673,4,4,1,27, ,C/O LAMBRECHT-3117 ROOSE,ST ANTHONY,MN,55418-0000,55418,1,1,0,0,0,0,0,0, 
8402700670,HSC,455359416, ,A80, , ,CANTON HISTORICAL SOCIETY,CANTON HISTORICAL SOCIETY, , ,307N MAIN ST,CANTON,MN,55922-5592,55922, , , , , , , ,CANTON HISTORICAL SOCIETY,201412,0,0,0,307 NORTH MAIN STREET,CANTON,MN,55922-0000,201401, , , , ,-91.9297,43.52533,4,4,4,27,045,307 NORTH MAIN STREET,CANTON,MN,55922-0000,55922,1,1,0,0,0,0,0,0, 
8402700673,HSC,460447630, ,A80, ,712120,TWIN BROOKS THRESHING SHOW,TWIN BROOKS THRESHING SHOW, , ,1085 340TH ST,BELLINGHAM,MN,56212-2036,56212, , , , , , , ,TWIN BROOKS THRESHING SHOW,201412,2,11278,11278,1085 340TH ST,BELLINGHAM,MN,56212-2036,200405, , , , ,-96.44154,45.15334,4,4,4,27,073,1085 340TH ST,BELLINGHAM,MN,56212-2036,56212,1,1,0,0,0,0,0,0, 
8402700676,HSC,460676929, ,A80, ,712120,GERMANIC GENEALOGY SOCIETY,GERMANIC GENEALOGY SOCIETY, , ,PO BOX 16312,SAINT PAUL,MN,55116-0312,55116, , , , , , , ,GERMANIC GENEALOGY SOCIETY,201412,0,0,0,PO BOX 16312,SAINT PAUL,MN,55116-0312,201210, , , , ,-93.17358,44.91307,4,4,1,27,123,PO BOX 16312,SAINT PAUL,MN,55116-0312,55116,1,1,0,0,0,0,0,0, 
8402700677,HSC,460800547, ,A80, ,712120,FITZGERALD IN SAINT PAUL,FITZGERALD IN SAINT PAUL, , ,950 HOYT AVENUE WEST,SAINT PAUL,MN,55117-3303,55117, , , , , ,6512533231, ,FITZGERALD IN SAINT PAUL,201406,0,0,0,950 HOYT AVE W,SAINT PAUL,MN,55117-3303,201307, , , , ,-93.14131,44.98821,4,4,1,27,123,950 HOYT AVE W,SAINT PAUL,MN,55117-3303,55117,1,1,0,0,0,0,0,0, 
8402700680,HSC,470950899, ,A54, , ,WINTHROP COMMUNITY HISTORICAL SOCIETY,WINTHROP COMMUNITY HISTORICAL SOCIETY, , ,25271 571 AVENUE,WINTHROP,MN,55396-2231,55396, , , , , ,5076475306, ,WINTHROP COMMUNITY HISTORICAL SOCIETY,201312,0,0,0,25271 571ST AVE,WINTHROP,MN,55396-2231,200510, , , , ,-94.41645,44.58258,4,4,4,27,143,25271 571ST AVE,WINTHROP,MN,55396-2231,55396,1,1,0,0,0,0,0,0, 
8402700683,HSC,510159354, ,A82, , ,NORTHSTAR RAILWAY HISTORICAL SOCIETY,NORTHSTAR RAILWAY HISTORICAL SOCIETY INC, ,NORTHSTAR RAILWAY HISTORICAL SOCIETY INC,PO BOX 120832,ST PAUL,MN,55112,55112, , , , , ,6514516260, ,NORTHSTAR RAILWAY HISTORICAL SOCIETY INC,201412,0,0,0,PO BOX 120832,SAINT PAUL,MN,55112-0025,197510, , , , ,-93.20281,45.07376,4,4,2,27,123,PO BOX 120832,SAINT PAUL,MN,55112-0025,55112,1,1,0,0,1,0,0,0, 
8402700685,HSC,510181112, ,A82,968113183, ,EDEN PRAIRIE HISTORICAL SOCIETY,EDEN PRAIRIE HISTORICAL SOCIETY, , ,8080 MITCHELL ROAD,EDEN PRAIRIE,MN,55344,55344, , , , , ,9529744377,HTTP://WWW.EDENPRAIRIEHISTORY.ORG,EDEN PRAIRIE HISTORICAL SOCIETY,201412,0,0,0,8080 MITCHELL ROAD,EDEN PRAIRIE,MN,55344-2203,197609, , , , ,-93.46256,44.8565,4,4,1,27,053,8080 MITCHELL ROAD,EDEN PRAIRIE,MN,55344-2203,55344,1,1,0,1,0,0,0,0, 
8402700686,HSC,510224180, ,A82,015152307, ,PENNINGTON COUNTY HISTORICAL SOCIETY,PENNINGTON COUNTY HISTORICAL SOCIETY INCORPORATED, , ,PO BOX 127,THIEF RVR FLS,MN,56701-0127,56701,PO BOX 127,THIEF RIVER FALLS,MN,56701-0127,56701,2186815767,HTTP://PCHS.ORG/,PENNINGTON COUNTY HISTORICAL SOCIETY INCORPORATED,201312,3,46527,46527,PO BOX 127,THIEF RVR FL,MN,56701-0127,198209, , , , ,-96.17916,48.11698,4,4,3,27,113,PO BOX 127,THIEF RIVER FALLS,MN,56701-0127,56701,1,1,0,0,0,0,0,0, 
8402700687,HSC,522020542, ,A80, , ,RECONNECTING AMERICA,RECONNECTING AMERICA, , ,570 ASBURY ST STE 207,SAINT PAUL,MN,55104-1850,55104, , , , , , ,HTTP://WWW.RECONNECTINGAMERICA.ORG, , , , , , , , , , , , , , ,-93.16524,44.95834,4,4,1,27,123,570 ASBURY ST STE 207,SAINT PAUL,MN,55104-1850,55104,0,1,0,0,0,0,0,0, 
8402700689,HSC,542129393, ,A80, ,712120,ISLE ROYALE FAMILIES & FRIENDS ASSOCIATION,ISLE ROYALE FAMILIES & FRIENDS ASSOCIATION, , ,1711 STUART CT,DULUTH,MN,55803-2542,55803, , , , , , , ,ISLE ROYALE FAMILIES & FRIENDS ASSOCIATION,201312,0,0,0,1711 STUART CT,DULUTH,MN,55803-2542,200406, , , , ,-92.07674,46.82249,4,4,1,27,137,1711 STUART CT,DULUTH,MN,55803-2542,55803,1,1,0,0,0,0,0,0, 
8402700690,HSC,562441558, ,A80, ,813910,PARKTACULAR,PARKTACULAR, , ,3700 MONTEREY DR,ST LOUIS PARK,MN,55416-4902,55416, , , , , , , ,PARKTACULAR,201407,3,57397,13708,3700 MONTEREY DR,ST LOUIS PAR,MN,55416-4902,200508, , , , ,-93.34211,44.93611,4,4,2,27,053,3700 MONTEREY DR,ST LOUIS PAR,MN,55416-4902,55416,1,1,0,0,0,0,0,0, 
8402700693,HSC,591855758, ,A80, , ,CLAN STEWART SOCIETY IN AMERICA,THE CLAN STEWART SOCIETY IN AMERICA INCORPORATED, , ,PO BOX 385488,BLOOMINGTON,MN,55438-5488,55438, , , , , , , , , , , , , , , , , , , , , ,-93.37901,44.8246,4,4,1,27,053,PO BOX 385488,BLOOMINGTON,MN,55438-5488,55438,0,1,0,0,0,0,0,0, 
8402700694,HSC,593831513, ,A80, , ,MINNESOTA CITY HISTORICAL ASSOCIATION,MINNESOTA CITY HISTORICAL ASSOCIATION, , ,PO BOX 21,MINNESOTA CITY,MN,55959-0021,55959, , , , , , ,HTTP://WWW.MINNESOTACITY.ORG/?Q=NODE/3,MINNESOTA CITY HISTORICAL ASSOCIATION,201406,0,0,0,PO BOX 21,MINN CITY,MN,55959-0021,200603, , , , ,-91.75074,44.08845,4,4,4,27,169,PO BOX 21,MINN CITY,MN,55959-0021,55959,1,1,0,0,0,0,0,0, 
8402700695,HSC,611685426, ,A80, ,813410,FARMINGTON AREA VETERANS MEMORIAL,FARMINGTON AREA VETERANS MEMORIAL, , ,PO BOX 61,FARMINGTON,MN,55024-0061,55024, , , , , , ,HTTP://WWW.FARMINGTONVETSMEMORIAL.COM/,FARMINGTON AREA VETERANS MEMORIAL,201312,3,39909,39909,PO BOX 61,FARMINGTON,MN,55024-0061,201208, , , , ,-93.15744,44.65782,4,4,2,27,037,PO BOX 61,FARMINGTON,MN,55024-0061,55024,1,1,0,0,0,0,0,0, 
8402700697,HSC,651171477, ,A80, ,713990,GREAT NORTHERN OLIVER COLLECTORS,GREAT NORTHERN OLIVER COLLECTORS, , ,75146 160TH AVE,HAYFIELD,MN,55940-8440,55940, , , , , , , ,GREAT NORTHERN OLIVER COLLECTORS,201312,0,0,0,75146 160TH AVE,HAYFIELD,MN,55940-8440,200406, , , , ,-92.9249,43.86284,4,4,4,27,039,75146 160TH AVE,HAYFIELD,MN,55940-8440,55940,1,1,0,0,0,0,0,0, 
8402700698,HSC,651296683, ,A80, ,813410,ROSEMOUNT VETERANS MEMORIAL WALK,ROSEMOUNT VETERANS MEMORIAL WALK, , ,14450 SO ROBERT TRL STE 203,ROSEMOUNT,MN,55068-4952,55068,14450 SOUTH ROBERT TRAIL,ROSEMOUNT,MN,55068-4952,55068,6513535411,HTTP://WWW.RSMT-MEMORIAL-WALK.COM/,ROSEMOUNT VETERANS MEMORIAL WALK,201312,0,0,0,14450 S ROBERT TRL STE 2,ROSEMOUNT,MN,55068-4952,200708, , , , ,-93.12605,44.74068,4,4,2,27,037,14450 SOUTH ROBERT TRAIL,ROSEMOUNT,MN,55068-4952,55068,1,1,0,0,0,0,0,0, 
8402700700,HSC,680524407, ,A80, ,813410,VETERANS WALK OF FLAGS,VETERANS WALK OF FLAGS INC, , ,PO BOX 721,FERGUS FALLS,MN,56538-0721,56538, , , , , , , ,VETERANS WALK OF FLAGS INC,201503,0,0,0,PO BOX 721,FERGUS FALLS,MN,56538-0721,200603, , , , ,-96.0748,46.28279,4,4,3,27,111,PO BOX 721,FERGUS FALLS,MN,56538-0721,56538,1,1,0,0,0,0,0,0, 
8402700701,HSC,710947374, ,A80, ,712120,HARMS WAY 4 KIDS,HARMS WAY 4 KIDS, , ,5041 CAMPANARO LANE,WHITE BEAR LAKE,MN,55110-6626,55110, , , , , , , ,HARMS WAY 4 KIDS,201312,0,0,0,5041 CAMPANARO LN,WHITE BEAR L,MN,55110-6626,200509, , , , ,-93.02378,45.09254,4,4,2,27,123,5041 CAMPANARO LN,WHITE BEAR L,MN,55110-6626,55110,1,1,0,0,0,0,0,0, 
8402700702,HSC,711023222, ,A80, , ,BRITT COMMUNITY HISTORICAL SOCIETY,BRITT COMMUNITY HISTORICAL SOCIETY, , ,PO BOX 154,VIRGINIA,MN,55792-0154,55792, , , , , , ,HTTP://WWW.BRITTHISTORY.ORG/,BRITT COMMUNITY HISTORICAL SOCIETY,201406,0,0,0,PO BOX 154,VIRGINIA,MN,55792-0154,201302, , , , ,-92.53955,47.52584,4,4,3,27,137,PO BOX 154,VIRGINIA,MN,55792-0154,55792,1,1,0,0,0,0,0,0, 
8402700704,HSC,721586677, ,A80, ,712120,NUMEDALSLAGEN LAG OF AMERICA,NUMEDALSLAGEN LAG OF AMERICA INC, , ,25589 ANNA LAKE RD,UNDERWOOD,MN,56586-9311,56586, , , , , ,2188266268,HTTP://WWW.NUMEDALSLAGENLAG.ORG/,NUMEDALSLAGEN LAG OF AMERICA INC,201406,0,0,0,25589 ANNA LAKE RD,UNDERWOOD,MN,56586-9311,200603, , , , ,-95.85239,46.33315,4,4,4,27,111,25589 ANNA LAKE RD,UNDERWOOD,MN,56586-9311,56586,1,1,0,0,0,0,0,0, 
8402700705,HSC,743125764, , , , ,COKATO FINNISH AMERICAN HISTORICAL SOCIETY,COKATO FINNISH AMERICAN HISTORICAL SOCIETY, , ,2545 ROCKWOOD AVE SW,COKATO,MN,55321,55321, , , , , ,3202865823, , , , , , , , , , , , , , , ,-94.24773,45.11102,4,4,4,27,171,2545 ROCKWOOD AVE SW,COKATO,MN,55321,55321,0,1,0,0,0,0,0,0, 
8402700708,HSC,753175012, ,A80, , ,GRANITE FALLS HISTORICAL SOCIETY,GRANITE FALLS HISTORICAL SOCIETY, , ,163 9TH AVENUE,GRANITE FALLS,MN,56241-1553,56241, , , , , , , ,GRANITE FALLS HISTORICAL SOCIETY,201412,0,0,0,163 9TH AVENUE,GRANITE FALL,MN,56241-1553,200601, , , , ,-95.54004,44.80929,4,4,3,27,173,163 9TH AVENUE,GRANITE FALL,MN,56241-1553,56241,1,1,0,0,0,0,0,0, 
8402700709,HSC,760804036, ,A54,786727011, ,GUNFLINT TRAIL HISTORICAL SOCIETY,GUNFLINT TRAIL HISTORICAL SOCIETY, , ,12582 GUNFLINT TRL,GRAND MARAIS,MN,55604-2058,55604, , , , , ,2183880876,HTTP://WWW.GUNFLINTTRAILHISTORICALSOCIETY.ORG,GUNFLINT TRAIL HISTORICAL SOCIETY,201412,4,197644,179437,28 MOOSE POND DR,GRAND MARAIS,MN,55604-2058,200602, , , , ,-90.87875,48.16601,4,4,4,27,031,28 MOOSE POND DR,GRAND MARAIS,MN,55604-2058,55604,1,1,0,0,0,0,0,0, 
8402700716,HSC,800308937, ,B99, , ,HOLDINGFORD AREA HISTORICAL SOCIETY,HOLDINGFORD AREA HISTORICAL SOCIETY, , ,PO BOX 69,HOLDINGFORD,MN,56340,56340, , , , , , , ,HOLDINGFORD AREA HISTORICAL SOCIETY,201312,1,8341,8341,420 MAIN ST,HOLDINGFORD,MN,56340-0000,200906, , , , ,-94.45208,45.75309,4,4,4,27, ,420 MAIN ST,HOLDINGFORD,MN,56340-0000,56340,1,1,0,0,0,0,0,0, 
8402700718,HSC,800393615, ,A54, , ,KIESTER AREA HISTORICAL SOCIETY,KIESTER AREA HISTORICAL SOCIETY, , ,501 W CENTER ST BOX 222,KIESTER,MN,56051,56051, , , , , , , ,KIESTER AREA HISTORICAL SOCIETY,201412,0,0,0,501 W CENTER ST BOX 222,KIESTER,MN,56051-9782,200910, , , , ,-93.7137,43.53685,4,4,4,27,043,501 W CENTER ST BOX 222,KIESTER,MN,56051-9782,56051,1,1,0,0,0,0,0,0, 
8402700724,HSC,870766645, ,A80, , ,MAPLE GROVE HISTORICAL PRESERVATION SOCIETY,MAPLE GROVE HISTORICAL PRESERVATION SOCIETY, , ,12800 ARBOR LAKES PARKWAY,MAPLE GROVE,MN,55311,55311, , , , , , , ,MAPLE GROVE HISTORICAL PRESERVATION SOCIETY,201412,0,0,0,MAPLE GROVE HISTORICAL P,MAPLE GROVE,MN,55369-0000,200604, , , , ,-93.43037,45.11423,4,4,2,27,053,MAPLE GROVE HISTORICAL P,MAPLE GROVE,MN,55369-0000,55369,1,1,0,0,0,0,0,0, 
8402700725,HSC,870793095, ,A80, ,813312,POTATO LAKE ASSOCIATION,POTATO LAKE ASSOCIATION, , ,2951 124TH CIRCLE NE,BLAINE,MN,55449-5165,55449, , , , , ,6127672444, ,POTATO LAKE ASSOCIATION,201312,0,0,0,3305 126TH LN NE UNIT E,BLAINE,MN,55449-6611,200712, , , , ,-93.18389,45.201,4,4,2,27,003,3305 126TH LN NE UNIT E,BLAINE,MN,55449-6611,55449,1,1,0,0,0,0,0,0, 
8402700727,HSC,900629967, ,A80, , ,IRISH GENEALOGICAL SOCIETY INTERNATIONAL,IRISH GENEALOGICAL SOCIETY INTERNATIONAL, , ,1185 CONCORD STREET NORTH,SOUTH SAINT PAUL,MN,55075-1187,55075, , , , , , , ,IRISH GENEALOGICAL SOCIETY INTERNATIONAL,201412,0,0,0,1185 CONCORD ST N,SOUTH ST PAU,MN,55075-1187,201103, , , , ,-93.05142,44.91013,4,4,2,27,037,1185 CONCORD ST N,SOUTH ST PAU,MN,55075-1187,55075,1,1,0,0,0,0,0,0, 
8402700732,HSC,931069512, ,A82, , ,LA CRESCENT AREA HISTORICAL SOCIETY,LA CRESCENT AREA HISTORICAL SOCIETY INC, , ,PO BOX 193,LA CRESCENT,MN,55947-0193,55947,315 MAIN STREET,LA CRESCENT,MN,55947-0193,55947,5078951857, ,LA CRESCENT AREA HISTORICAL SOCIETY INC,201412,1,6354,5185,PO BOX 193,LA CRESCENT,MN,55947-0193,199209, , , , ,-91.30447,43.82919,4,4,2,27,055,315 MAIN STREET,LA CRESCENT,MN,55947-0193,55947,1,1,0,0,1,0,0,0, 
8402700733,HSC,931165430, , , , ,FAIRFAX DEPOT HISTORICAL PRESERVATION,FAIRFAX DEPOT HISTORICAL PRESERVATION, , ,200 SOUTH PARK STREET,FAIRFAX,MN,55332,55332, , , , , , , , , , , , , , , , , , , , , ,-94.7206,44.53172,4,4,4,27,129,200 SOUTH PARK STREET,FAIRFAX,MN,55332,55332,0,1,0,0,0,0,0,0, 
8402700734,HSC,990381643, ,A80, ,712120,LUVERNE INITIATIVES FOR TOMORROW,LUVERNE INITIATIVES FOR TOMORROW, , ,213 EAST LUVERNE STREET,LUVERNE,MN,56156-1609,56156, , , , , , , ,LUVERNE INITIATIVES FOR TOMORROW,201312,0,0,0,213 E LUVERNE ST,LUVERNE,MN,56156-1609,201301, , , , ,-96.20666,43.6563,4,4,3,27,133,213 E LUVERNE ST,LUVERNE,MN,56156-1609,56156,1,1,0,0,0,0,0,0, 
8402700751,HSC, , , , , ,VOYAGEURS NATIONAL PARK,VOYAGEURS NATIONAL PARK, , ,360 HIGHWAY 11 EAST,INTERNATIONAL FALLS,MN,56649,56649, , , , , ,2182836676, , , , , , , , , , , , , , , ,-93.40222,48.60229,4,4,3,27,071,360 HIGHWAY 11 EAST,INTERNATIONAL FALLS,MN,56649,56649,0,0,0,0,0,0,0,1,NPS
8402700752,HSC, , , , , ,PIPESTONE NATIONAL MONUMENT,PIPESTONE NATIONAL MONUMENT, , ,36 NORTH RESERVATION AVE,PIPESTONE,MN,56164,56164, , , , , ,5078255464, , , , , , , , , , , , , , , ,-96.32105,44.00931,4,4,4,27,117,36 NORTH RESERVATION AVE,PIPESTONE,MN,56164,56164,0,0,0,0,0,0,0,1,NPS
8402800012,HSC, , , , , ,PHILADELPHIA HISTORICAL MUSEUM,PHILADELPHIA HISTORICAL MUSEUM, , ,303 WATER AVE S,PHILADELPHIA,MS,39350,39350, , , , , ,6016561284,HTTP://WWW.NESHOBACOUNTY.NET/INDEX.PHP, , , , , , , , , , , , , , ,-89.11459,32.76761,3,5,3,28,099,303 WATER AVE S,PHILADELPHIA,MS,39350,39350,0,0,0,0,1,0,0,0, 
8402800014,HSC, , , , , ,ROWAN OAK HOME OF WILLIAM FAULKNER,ROWAN OAK HOME OF WILLIAM FAULKNER, , ,UNIVERSITY OF MISSISSIPPI; ENGLISH DEPART,UNIVERSITY,MS,38677,38677,916 OLD TAYLOR ROAD,UNIVERSITY,MS,38677,38677,6622343284,HTTP://WWW.ROWANOAK.COM/, , , , , , , , , , , , , , ,-89.53624,34.36897,3,5,3,28, ,916 OLD TAYLOR ROAD,UNIVERSITY,MS,38677,38677,0,0,1,0,0,0,0,0, 
8402800017,HSC, , , , , ,PLEASANT REED HOUSE,PLEASANT REED HOUSE, , ,386 BEACH BLVD,BILOXI,MS,39530,39530, , , , , ,2284363950, , , , , , , , , , , , , , , ,-88.86992,30.39294,3,5,1,28,047,386 BEACH BLVD,BILOXI,MS,39530,39530,0,0,0,0,1,0,0,0, 
8402800019,HSC,237088401, ,A54,784446932,712110,MARSHALL COUNTY HISTORICAL MUSEUM,MARSHALL COUNTY HISTORICAL MUSEUM SOCIETY, , ,220 E COLLEGE AVE,HOLLY SPRINGS,MS,38635,38635, , , , , ,6622523669, ,MARSHALL COUNTY HISTORICAL MUSEUM SOCIETY,201312,3,40459,37374,PO BOX 806,HOLLY SPRING,MS,38635-0806,197306, , , , ,-89.39768,34.74394,3,5,4,28,093,PO BOX 806,HOLLY SPRING,MS,38635-0806,38635,1,0,1,0,0,0,0,0, 
8402800025,HSC, , , , , ,MISSISSIPPI STATE HISTORICAL MUSEUM,MISSISSIPPI STATE HISTORICAL MUSEUM,MISSISSIPPI STATE HISTORICAL MUSEUM, ,100 S STATE ST,JACKSON,MS,39205,39205, , , , , ,6015766920,HTTP://MDAH.STATE.MS.US/NEW/, , , , , , , , , , , , , , ,-90.18055,32.29821,3,5,1,28,049,100 S STATE ST,JACKSON,MS,39205,39205,0,0,1,0,0,0,0,0, 
8402800039,HSC, , , , , ,HISTORIC COSTUME COLLECTION,HISTORIC COSTUME COLLECTION, , ,DEPT OF HOME EC MS STATE UNIVERSITY,MISSISSIPPI STATE,MS,39762,39762, , , , , ,6623251293, , , , , , , , , , , , , , , ,-88.7844,33.45652,3,5,4,28, ,DEPT OF HOME EC MS STATE UNIVERSITY,MISSISSIPPI STATE,MS,39762,39762,0,0,1,0,0,0,0,0, 
8402800041,HSC,640626260, ,A61, ,711100,GRAND OPERA HOUSE OF MISSISSIPPI,GRAND OPERA HOUSE OF MISSISSIPPI INC, , ,2318 12TH ST,MERIDIAN,MS,39302-5792,39302, , , , , ,6014853278, ,GRAND OPERA HOUSE OF MISSISSIPPI INC,201402,0,0,0,2318 12TH ST,MERIDIAN,MS,39301-3933,197906, , , , ,-88.70155,32.36891,3,5,3,28,075,2318 12TH ST,MERIDIAN,MS,39301-3933,39301,1,0,1,0,0,0,0,0, 
8402800042,HSC, , , , , ,HATTIESBURG AREA HISTORICAL SOCIETY MUSEUM,HATTIESBURG AREA HISTORICAL SOCIETY MUSEUM, , ,723 N MAIN ST,HATTIESBURG,MS,39401,39401, , , , , ,6015825460,HTTP://WWW.HAHSMUSEUM.ORG, , , , , , , , , , , , , , ,-89.29203,31.32807,3,5,1,28,035,723 N MAIN ST,HATTIESBURG,MS,39401,39401,0,0,0,0,1,0,0,0, 
8402800043,HSC,640813197, ,W00, ,221000,GOVERNOR'S MANSION,GOVERNORS MANSION FOUNDATION INC, , ,300 EAST CAPITOL STREET,JACKSON,MS,39201,39201, , , , , ,6013593175,HTTP://MDAH.STATE.MS.US/NEW/,GOVERNORS MANSION FOUNDATION INC,201409,3,42531,42531,PO BOX 80,JACKSON,MS,39205-0080,199208, , , , ,-90.18252,32.30432,3,5,1,28,049,PO BOX 80,JACKSON,MS,39205-0080,39205,1,0,1,0,0,0,0,0, 
8402800048,HSC, , , , , ,FAULKNER HOME,FAULKNER HOME, , ,OLD TAYLOR RD,OXFORD,MS,38655,38655, , , , , ,6622343284,HTTP://WWW.ROWANOAK.COM/, , , , , , , , , , , , , , ,-89.52193,34.36016,3,5,3,28,071,OLD TAYLOR RD,OXFORD,MS,38655,38655,0,0,0,0,1,0,0,0, 
8402800049,HSC, , , , , ,DOLL HOUSE,DOLL HOUSE, , ,809 WASHINGTON AVE,OCEAN SPRINGS,MS,39564,39564, , , , , ,2288723971, , , , , , , , , , , , , , , ,-88.82819,30.41388,3,5,2,28,059,809 WASHINGTON AVE,OCEAN SPRINGS,MS,39564,39564,0,0,0,0,1,0,0,0, 
8402800055,HSC,043796263, ,A80, ,710000,NEWTON HISTORICAL CULTURAL COMMISSION,NEWTON HISTORICAL CULTURAL COMMISSION INC, , ,110 PINEWOOD DR,NEWTON,MS,39345-2922,39345, , , , , ,6016578561, ,NEWTON HISTORICAL CULTURAL COMMISSION INC,201406,4,127863,125436,110 PINEWOOD DR,NEWTON,MS,39345-2922,200501, , , , ,-89.16606,32.30948,3,5,3,28,101,110 PINEWOOD DR,NEWTON,MS,39345-2922,39345,1,1,0,0,0,0,0,0, 
8402800057,HSC,061701079, , , , ,SIMPSON COUNTY HISTORICAL & GENEALOGICAL SOCIETY,SIMPSON COUNTY HISTORICAL & GENEALOGICAL SOCIETY, , ,PO BOX 154,MENDENHALL,MS,39114,39114, , , , , , , , , , , , , , , , , , , , , ,-89.83613,31.95348,3,5,4,28,127,PO BOX 154,MENDENHALL,MS,39114,39114,0,1,0,0,0,0,0,0, 
